wavelength_micron,FLAM_reference_W_m2_micron,FLAM_uncertainty_W_m2_micron,normalized_flux,normalized_uncertainty,n_primary_sources,interpolated_from_native_grid
1.2200000000000006,2.1172920279720286,0.004331818181818198,0.9915621272555525,0.0020286605694926256,1,True
1.2250000000000005,2.1217937762237766,0.004445454545454557,0.9936703688272868,0.0020818783179053367,1,True
1.2300000000000004,2.12051013986014,0.00450573426573427,0.9930692211412165,0.0021101082866018,1,True
1.2350000000000005,2.1156727272727265,0.004513636363636363,0.9908037825280166,0.0021138089669529587,1,True
1.2400000000000007,2.1057030366492127,0.004489616055846418,0.9861348150392949,0.0021025598680214598,1,True
1.2450000000000006,2.1027459162303677,0.00447,0.9847499476831044,0.002093373351562477,1,True
1.2500000000000004,2.109286170212766,0.004594255319148974,0.9878128544838211,0.002151564128720498,1,True
1.2550000000000006,2.106354974271011,0.004897958833619181,0.9864401279798661,0.0022937934003016613,1,True
1.2600000000000007,2.09551,0.00458,0.9813612509916525,0.002144888132025983,1,False
1.2650000000000006,2.1037993582089562,0.004647029850746276,0.9852432916127228,0.002176279296077765,1,True
1.2700000000000005,2.09964731707317,0.004652804878048779,0.983298823543764,0.002178983834838303,1,True
1.2750000000000006,2.1010079130434796,0.004675478260869573,0.9839360126593097,0.002189602147005378,1,True
1.2800000000000007,2.106771874999999,0.004738750000000008,0.9866353693392197,0.002219233326558547,1,True
1.2850000000000006,2.104515946348735,0.004781549925484353,0.9855788814372998,0.0022392772244238237,1,True
1.2900000000000005,2.119881073025337,0.004789001490312967,0.9927746189603824,0.0022427669128443294,1,True
1.2950000000000006,2.0973048122866857,0.005107730375426666,0.9822017906363963,0.0023920328086989686,1,True
1.3000000000000007,2.098826402116404,0.004956843033509646,0.9829143757821548,0.0023213698242119025,1,True
1.3050000000000006,2.1109197222222233,0.004809444444444449,0.9885778733305747,0.0022523406791544096,1,True
1.3100000000000005,2.1180803639514734,0.0048688908145580675,0.9919313177547577,0.002280180376479459,1,True
1.3150000000000006,2.120094488734835,0.0049201906412478244,0.9928745649914941,0.002304204915658902,1,True
1.3200000000000007,2.1206189965397946,0.004867301038062312,0.9931202004862566,0.002279435858414324,1,True
1.3250000000000006,2.134208961937718,0.005040311418685143,0.9994846012497173,0.002360459420011531,1,True
1.3300000000000005,2.149154498269898,0.005041833910034601,1.0064838378230045,0.0023611724273535756,1,True
1.3350000000000006,2.1487885467128023,0.005067266435986164,1.006312456785513,0.002373082890908368,1,True
1.3400000000000007,2.1534007958477526,0.005063598615916951,1.0084724477094218,0.002371365191402503,1,True
1.3450000000000006,2.1563885319516403,0.005095215889464606,1.0098716528864642,0.0023861720723630676,1,True
1.3500000000000005,2.1583799481865302,0.005176476683937828,1.0108042653423899,0.0024242278177046867,1,True
1.3550000000000006,2.170249999999999,0.005225517241379314,1.0163632027356742,0.0024471943045265604,1,True
1.3600000000000008,2.159250000000001,0.005260000000000007,1.0112117246893246,0.002463343138527661,1,True
1.3650000000000007,2.1670738341968923,0.005311813471502597,1.0148757528805585,0.002487608225886825,1,True
1.3700000000000006,2.1575019137931024,0.005269189655172408,1.010393067624055,0.002467646802788948,1,True
1.3750000000000007,2.1585643965517254,0.005314672413793117,1.010890645497298,0.002488947114836407,1,True
1.3800000000000008,2.167381000000002,0.005369000000000003,1.0150196035979502,0.0025143896028051336,1,True
1.3850000000000007,2.1676470912220287,0.005376884681583476,1.0151442184241863,0.002518082126812381,1,True
1.3900000000000006,2.1545266092943205,0.005382048192771091,1.008999684368902,0.002520500282678298,1,True
1.3950000000000007,2.1568338382099843,0.005443597246127378,1.010080197014988,0.0025493247005999864,1,True
1.4000000000000008,2.1711453700516374,0.005538261617900188,1.0167825190233448,0.002593657558141732,1,True
1.4050000000000007,2.166172839931152,0.005557538726333908,1.0144538026823904,0.002602685340041135,1,True
1.4100000000000006,2.158743814432989,0.005633608247422692,1.0109746697951572,0.0026383099280307054,1,True
1.4150000000000007,2.1622493986254314,0.005698900343642617,1.0126163916139754,0.002668887273510447,1,True
1.4200000000000008,2.1708481099656365,0.00571668384879725,1.0166433073136092,0.0026772155768187427,1,True
1.4250000000000007,2.1741177835051553,0.005732886597938157,1.018174548355206,0.0026848035864996435,1,True
1.4300000000000006,2.1784905488850757,0.005828507718696395,1.0202223851603427,0.002729584505077235,1,True
